series_id,market,gender,category,trend_label,model,rmse,r2
br_female_denim_52,br,female,denim,flat,naive,0.12131296025918908,-0.28930773965661905
br_female_denim_53,br,female,denim,declining,naive,0.0,1.0
br_female_denim_54,br,female,denim,declining,naive,0.560657997599431,-6.163562801365918
br_female_denim_55,br,female,denim,increasing,naive,0.15391509798461261,-1.7037366590053376
br_female_denim_56,br,female,denim,increasing,naive,0.30467299216107985,-2.611922816221021
br_female_denim_57,br,female,denim,declining,naive,0.0,1.0
br_female_denim_58,br,female,denim,increasing,naive,0.10428340326634422,-3.449873695575434
br_female_denim_59,br,female,denim,declining,naive,0.08051964061115048,-0.14687276234375202
br_female_denim_6,br,female,denim,flat,naive,0.0,1.0
br_female_denim_60,br,female,denim,flat,naive,0.39794223732720346,-2.411783624158887
br_female_denim_61,br,female,denim,increasing,naive,0.14854839857794758,-0.20739153925743703
br_female_denim_62,br,female,denim,declining,naive,0.10719449358164462,-0.3112997001459352
br_female_denim_63,br,female,denim,declining,naive,0.0678422499151979,-0.07241191327084784
br_female_denim_64,br,female,denim,declining,naive,0.1402056113728835,-0.36867098460034664
br_female_denim_65,br,female,denim,increasing,naive,0.5382279496370308,-1.6724431258010788
br_female_denim_66,br,female,denim,increasing,naive,0.3193697094114389,-0.29170840763310735
br_female_denim_67,br,female,denim,declining,naive,0.021756556950470757,-0.06345495970913695
br_female_denim_68,br,female,denim,increasing,naive,0.5374746288073635,-6.360065909999499
br_female_denim_69,br,female,denim,declining,naive,0.25680865456277063,-1.271060891910377
br_female_denim_7,br,female,denim,flat,naive,0.4945068701886495,-1.3396847957426643
br_female_denim_70,br,female,denim,increasing,naive,0.38207045960865005,-0.5816677285622334
br_female_denim_71,br,female,denim,flat,naive,0.4676255726423906,-9.1155655290452
br_female_denim_72,br,female,denim,increasing,naive,0.3922501588196356,-3.86808929152739
br_female_denim_73,br,female,denim,declining,naive,0.0,1.0
br_female_denim_74,br,female,denim,increasing,naive,0.19456410852424658,-1.2134261106186797
br_female_denim_75,br,female,denim,increasing,naive,0.0872858267140972,-0.3088892043569045
br_female_denim_76,br,female,denim,flat,naive,0.0,1.0
br_female_denim_77,br,female,denim,declining,naive,0.0,1.0
br_female_denim_78,br,female,denim,increasing,naive,0.12517423297507443,-0.8104902150832878
br_female_denim_79,br,female,denim,declining,naive,0.35283157879249033,-1.2616407918902723
br_female_denim_8,br,female,denim,flat,naive,0.0,1.0
br_female_denim_80,br,female,denim,flat,naive,0.50551615317693,-0.8675296756511814
br_female_denim_81,br,female,denim,declining,naive,0.18630110983080392,-0.3227674788876813
br_female_denim_82,br,female,denim,increasing,naive,0.25785840703827456,-1.9846911477408535
br_female_denim_83,br,female,denim,flat,naive,0.0,1.0
br_female_denim_84,br,female,denim,increasing,naive,0.18112609419305098,-0.000856436072582456
br_female_denim_85,br,female,denim,flat,naive,0.0,1.0
br_female_denim_86,br,female,denim,flat,naive,0.0,1.0
br_female_denim_87,br,female,denim,declining,naive,0.0,1.0
br_female_denim_88,br,female,denim,declining,naive,0.49313252050897083,-5.8353749531040355
br_female_denim_89,br,female,denim,declining,naive,0.050111242335985816,-0.05514695714649509
br_female_denim_9,br,female,denim,declining,naive,0.33715620121508405,-5.957817761284539
br_female_denim_90,br,female,denim,declining,naive,0.0,1.0
br_female_denim_91,br,female,denim,flat,naive,0.0,1.0
br_female_denim_92,br,female,denim,flat,naive,0.0,1.0
br_female_denim_93,br,female,denim,declining,naive,0.0,1.0
br_female_denim_94,br,female,denim,increasing,naive,0.38231168394491205,-0.48677069076195134
br_female_denim_95,br,female,denim,declining,naive,0.2320663980713592,-0.5394110358926272
br_female_denim_96,br,female,denim,declining,naive,0.09413191473383489,-1.5759761519281121
br_female_denim_97,br,female,denim,flat,naive,0.3767067069760859,-0.32840651223383954
br_female_denim_98,br,female,denim,increasing,naive,0.5254873399587965,-5.842365854674708
br_female_denim_99,br,female,denim,declining,naive,0.32580600252052616,-0.6019345737358917
br_female_dresses_0,br,female,dresses,declining,naive,0.1762397740108916,-0.2670658636850223
br_female_dresses_1,br,female,dresses,declining,naive,0.06261612133263363,-62.266967077612925
br_female_dresses_10,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_11,br,female,dresses,increasing,naive,0.13101280037718405,-0.009322439048820241
br_female_dresses_12,br,female,dresses,increasing,naive,0.11005251793728484,-0.9538921353599836
br_female_dresses_13,br,female,dresses,flat,naive,0.08953529923881648,-5.622516203729333e-05
br_female_dresses_14,br,female,dresses,increasing,naive,0.27906884313114066,-2.662714346717392
br_female_dresses_15,br,female,dresses,declining,naive,0.11919086456196647,-0.4428451892757572
br_female_dresses_16,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_17,br,female,dresses,flat,naive,0.6433102175474481,-3.06928989028619
br_female_dresses_18,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_19,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_2,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_20,br,female,dresses,increasing,naive,0.1803181745735356,-1.7405993390843726
br_female_dresses_21,br,female,dresses,increasing,naive,0.6402834816072879,-6.334482068040338
br_female_dresses_22,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_23,br,female,dresses,declining,naive,0.3352331529409172,-1.032514065182625
br_female_dresses_24,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_25,br,female,dresses,declining,naive,0.008815619748685298,-0.025641025641025772
br_female_dresses_26,br,female,dresses,declining,naive,0.0946993221775609,-0.2271184952486216
br_female_dresses_27,br,female,dresses,increasing,naive,0.437301286104334,-2.2754720571581393
br_female_dresses_28,br,female,dresses,flat,naive,0.11903375858125657,-0.1479633727249896
br_female_dresses_29,br,female,dresses,declining,naive,0.25116683510414356,-0.45046282135517823
br_female_dresses_3,br,female,dresses,increasing,naive,0.6538250105406368,-2.38678650587066
br_female_dresses_30,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_31,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_32,br,female,dresses,declining,naive,0.34953710653523257,-1.0629144579047325
br_female_dresses_33,br,female,dresses,increasing,naive,0.4230301580515106,-1.961428666780069
br_female_dresses_34,br,female,dresses,flat,naive,0.16856893095593273,-0.9242126187500839
br_female_dresses_35,br,female,dresses,increasing,naive,0.40730625485132,-1.500028928381853
br_female_dresses_36,br,female,dresses,increasing,naive,0.30525673544982534,-0.0004052676989334536
br_female_dresses_37,br,female,dresses,increasing,naive,0.09499932753533705,-2.684984065363444
br_female_dresses_38,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_39,br,female,dresses,increasing,naive,0.6421093608152098,-2.6325469509220105
br_female_dresses_4,br,female,dresses,flat,naive,0.33194488482677553,-0.041760236755038926
br_female_dresses_40,br,female,dresses,increasing,naive,0.33957836084338444,-1.1586742951628515
br_female_dresses_41,br,female,dresses,flat,naive,0.17372354368473916,-0.8086802998252085
br_female_dresses_42,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_43,br,female,dresses,increasing,naive,0.5941232858369467,-8.733396158907892
br_female_dresses_44,br,female,dresses,flat,naive,0.10366617434608462,-0.3999828023701619
br_female_dresses_45,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_46,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_47,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_48,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_49,br,female,dresses,increasing,naive,0.09229980502729843,-0.08427538078714436
br_female_dresses_5,br,female,dresses,increasing,naive,0.22601269685679432,-0.5626647574803953
br_female_dresses_50,br,female,dresses,declining,naive,0.21353522436286554,-0.6817682523081472
br_female_dresses_51,br,female,dresses,declining,naive,0.3209085398580454,-0.0984576906238166
br_female_dresses_52,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_53,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_54,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_55,br,female,dresses,declining,naive,0.5621621434995491,-6.666761353097237
br_female_dresses_56,br,female,dresses,declining,naive,0.2566892447961556,-11.359771979903364
br_female_dresses_57,br,female,dresses,flat,naive,0.21528735584865075,-0.5350122817335874
br_female_dresses_58,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_59,br,female,dresses,flat,naive,0.12977224013527502,-0.21024848949099084
br_female_dresses_6,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_60,br,female,dresses,declining,naive,0.23979968542138286,-0.763363037457091
br_female_dresses_61,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_62,br,female,dresses,increasing,naive,0.5307871284978317,-6.852905683624481
br_female_dresses_63,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_64,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_65,br,female,dresses,increasing,naive,0.29869912639411916,-0.4849663468515437
br_female_dresses_66,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_67,br,female,dresses,increasing,naive,0.35303080530713576,-0.58136478631411
br_female_dresses_68,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_69,br,female,dresses,declining,naive,0.14134261146673924,-0.2089625658283354
br_female_dresses_7,br,female,dresses,increasing,naive,0.16342534458691355,-0.14163126760671108
br_female_dresses_70,br,female,dresses,increasing,naive,0.25553264746425486,-2.131285435703865
br_female_dresses_71,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_72,br,female,dresses,increasing,naive,0.10088716833830053,-0.7927740004368029
br_female_dresses_73,br,female,dresses,declining,naive,0.17990085088153002,-0.3101498566872056
br_female_dresses_74,br,female,dresses,flat,naive,0.5640306460749503,-1.7761215560834729
br_female_dresses_75,br,female,dresses,increasing,naive,0.30688564358838,-1.9401767218025832
br_female_dresses_76,br,female,dresses,increasing,naive,0.149475888372819,-0.2792186102907597
br_female_dresses_77,br,female,dresses,increasing,naive,0.5676777290000828,-1.3080321048487056
br_female_dresses_78,br,female,dresses,declining,naive,0.08503180967151414,-0.3870224749801108
br_female_dresses_79,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_8,br,female,dresses,increasing,naive,0.21758352032384443,-1.3909171690351005
br_female_dresses_80,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_81,br,female,dresses,increasing,naive,0.29246285389204885,-1.240259098323897
br_female_dresses_82,br,female,dresses,increasing,naive,0.12488950163423615,-0.032711347288248094
br_female_dresses_83,br,female,dresses,flat,naive,0.29349237309331727,-6.3746629840390625
br_female_dresses_84,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_85,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_86,br,female,dresses,declining,naive,0.05636186056680833,-0.1706676589491749
br_female_dresses_87,br,female,dresses,declining,naive,0.12533775105837663,-0.2294343740065603
br_female_dresses_88,br,female,dresses,declining,naive,0.0,1.0
br_female_dresses_89,br,female,dresses,increasing,naive,0.2509346775807078,-0.000677419916669475
br_female_dresses_9,br,female,dresses,increasing,naive,0.393668551031747,-0.16285174518927414
br_female_dresses_90,br,female,dresses,increasing,naive,0.7588295642132558,-9.681183421190525
br_female_dresses_91,br,female,dresses,increasing,naive,0.1400075147593122,-0.08405593012655155
br_female_dresses_92,br,female,dresses,declining,naive,0.06639098213529139,-0.07530980047497704
br_female_dresses_93,br,female,dresses,increasing,naive,0.5842720393861229,-1.0288692412265967
br_female_dresses_94,br,female,dresses,increasing,naive,0.28650295491300604,-2.953369397842333
br_female_dresses_95,br,female,dresses,increasing,naive,0.2053722277575838,-0.7125777404118896
br_female_dresses_96,br,female,dresses,flat,naive,0.0,1.0
br_female_dresses_97,br,female,dresses,increasing,naive,0.44389590921057337,-1.1216607512615204
br_female_dresses_98,br,female,dresses,increasing,naive,0.6197827593130473,-2.3181594784877437
br_female_dresses_99,br,female,dresses,increasing,naive,0.6648461316858281,-2.523422351638837
br_female_knitwear_0,br,female,knitwear,flat,naive,0.5858024670995965,-9.512969922735268
br_female_knitwear_1,br,female,knitwear,increasing,naive,0.17333868750183978,-0.10253646758535773
br_female_knitwear_10,br,female,knitwear,increasing,naive,0.3192354741146749,-4.356742847659235
br_female_knitwear_11,br,female,knitwear,increasing,naive,0.2511608904049851,-1.451846584475856
br_female_knitwear_12,br,female,knitwear,increasing,naive,0.5170051458620137,-1.5016130203623685
br_female_knitwear_13,br,female,knitwear,increasing,naive,0.3247975252954646,-1.7613908548188864
br_female_knitwear_14,br,female,knitwear,increasing,naive,0.19696400233149813,-0.018672746457719658
br_female_knitwear_15,br,female,knitwear,increasing,naive,0.030838136659478047,-2.436300585929477
br_female_knitwear_16,br,female,knitwear,flat,naive,0.6665399131211245,-2.8790354662607944
br_female_knitwear_17,br,female,knitwear,flat,naive,0.05692498832462384,-0.20858873098139297
br_female_knitwear_18,br,female,knitwear,increasing,naive,0.285795695073337,-0.004848167617436561
br_female_knitwear_19,br,female,knitwear,declining,naive,0.0,1.0
br_female_knitwear_2,br,female,knitwear,declining,naive,0.0,1.0
br_female_knitwear_20,br,female,knitwear,declining,naive,0.0,1.0
br_female_knitwear_21,br,female,knitwear,declining,naive,0.0,1.0
br_female_knitwear_22,br,female,knitwear,declining,naive,0.0360977148542238,-0.09950488054681061
br_female_knitwear_23,br,female,knitwear,increasing,naive,0.16119597027502003,-0.9695618312765655
br_female_knitwear_24,br,female,knitwear,increasing,naive,0.18826737117175874,-1.759498668867848
br_female_knitwear_25,br,female,knitwear,declining,naive,0.20643816407547938,-0.5057872350936818
br_female_knitwear_26,br,female,knitwear,declining,naive,0.2671251314071771,-1.2940890457606797
br_female_knitwear_27,br,female,knitwear,flat,naive,0.0,1.0
br_female_knitwear_28,br,female,knitwear,flat,naive,0.0,1.0
br_female_knitwear_29,br,female,knitwear,declining,naive,0.02518734645848832,-0.05969870169491731
br_female_knitwear_3,br,female,knitwear,declining,naive,0.18640555081438195,-3.142940951323327
br_female_knitwear_30,br,female,knitwear,declining,naive,0.07201888191495799,-0.037272109914961105
br_female_knitwear_31,br,female,knitwear,declining,naive,0.0,1.0
br_female_knitwear_32,br,female,knitwear,increasing,naive,0.3279622777590341,-0.4172940001519849
br_female_knitwear_33,br,female,knitwear,increasing,naive,0.25233913719130224,-2.2125914137290117
br_female_knitwear_34,br,female,knitwear,declining,naive,0.0,1.0
